Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
2006-05-27,,15948.81,,,,28168.08,,,2096.38,,,,51450.56,,38994.61,,,,,21270.72,,,,,,,,,263113.82,,2558.51,17845.44,,176900.99,,970.84,,
2006-05-28,,11992.0,,,,27707.94,,,2223.37,,,,52288.76,,38734.81,,,,,20808.83,,,,,,,,,262850.79,,3299.37,19164.27,,178952.28,,1085.72,,
2006-05-29,,11187.03,,,,29967.82,,,2441.03,,,,52210.71,,37364.74,,,,,20981.28,,,,,,,,,264347.34,,3795.8,19325.63,,170347.69,,1013.54,,
2006-05-30,,10437.59,,,,29713.5,,,2626.26,,,,51945.32,,36494.16,,,,,13698.58,,,,,,,,,271195.69,,3826.88,19969.93,,181348.11,,1098.01,,
2006-05-31,,10558.36,,,,27865.75,,,2741.57,,,,54256.08,,37450.22,,,,,14330.81,,,,,,,,,272908.56,,3615.68,17865.46,,176315.54,,971.35,,
2006-06-01,,12716.34,,,,26414.47,,,2916.72,,,,52506.18,,37328.85,,,,,13478.23,,,,,,,,,275543.25,,3179.53,17833.71,,180643.87,,955.32,,
2006-06-02,,12415.06,,,,25897.04,,,2808.68,,,,51379.44,,35250.84,,,,,13982.0,,,,,,,,,269212.11,,3083.22,18463.61,,175077.24,,1018.05,,
2006-06-03,,15568.22,,,,26396.17,,,2788.84,,,,51625.39,,34914.78,,,,,13726.03,,,,,,,,,277373.93,,3222.73,19895.3,,172941.54,,986.05,,
2006-06-04,,16081.1,,,,25932.24,,,2919.9,,,,50560.83,,33731.2,,,,,12858.03,,,,,,,,,271329.73,,3081.69,20548.82,,172583.13,,1493.16,,
2006-06-05,,16823.21,,,,25558.14,,,2943.42,,,,52760.81,,36105.83,,,,,12420.0,,,,,,,,,269614.96,,3172.33,20887.75,,174260.42,,1440.24,,
2006-06-06,,15924.24,,,,24508.5,,,2859.84,,,,53738.68,,37147.61,,,,,13177.11,,,,,,,,,272969.67,,3462.07,20560.57,,173565.76,,1403.78,,
2006-06-07,,15763.8,,,,17726.43,,,2854.18,,,,53499.6,,37174.3,,,,,13410.81,,,,,,,,,282702.52,,3580.09,21421.83,,173649.47,,1368.22,,
2006-06-08,,17065.76,,,,17403.04,,,2826.06,,,,54681.84,,33234.0,,,,,13085.63,,,,,,,,,275821.84,,3348.61,21415.46,,173079.41,,1346.21,,
2006-06-09,,17224.94,,,,18869.99,,,2914.47,,,,53235.92,,30759.87,,,,,11610.09,,,,,,,,,279905.44,,3441.31,21522.56,,170741.88,,1348.87,,
2006-06-10,,17462.03,,,,23290.13,,,3133.89,,,,54182.67,,29676.71,,,,,12274.87,,,,,,,,,284868.08,,3156.07,21480.58,,168780.16,,1265.04,,
2006-06-11,,18749.76,,,,26149.96,,,3107.26,,,,53905.12,,30736.52,,,,,12684.98,,,,,,,,,280572.99,,3133.91,20178.72,,164368.77,,1264.8,,
2006-06-12,,17597.02,,,,30485.85,,,2750.2,,,,55276.93,,30460.62,,,,,12695.57,,,,,,,,,286238.56,,2997.28,20082.22,,158945.48,,1238.08,,
2006-06-13,,16533.35,,,,38476.69,,,2369.48,,,,54607.42,,30666.99,,,,,20029.35,,,,,,,,,288540.03,,2948.91,21276.92,,155009.92,,1184.41,,
2006-06-14,,15714.5,,,,40242.42,,,2421.54,,,,53589.49,,31759.71,,,,,22043.21,,,,,,,,,276453.76,,3444.81,20901.31,,169207.04,,1164.59,,
2006-06-15,,15168.7,,,,40703.88,,,2205.41,,,,53177.26,,32502.54,,,,,21103.31,,,,,,,,,283185.87,,3394.73,21116.74,,169181.7,,1107.69,,
2006-06-16,,17450.1,,,,41838.22,,,2237.08,,,,51482.55,,32242.37,,,,,21164.42,,,,,,,,,283912.46,,3437.64,18345.62,,163153.17,,645.95,,
2006-06-17,,18452.82,,,,38828.97,,,2399.98,,,,48763.09,,29776.29,,,,,22539.42,,,,,,,,,281594.7,,3253.19,20339.96,,158467.36,,635.56,,
2006-06-18,,17755.23,,,,38491.45,,,2301.09,,,,51835.44,,30089.17,,,,,23049.79,,,,,,,,,281437.85,,2981.87,21032.88,,145490.34,,585.34,,
2006-06-19,,18030.34,,,,39114.09,,,2462.97,,,,55012.61,,29862.16,,,,,24058.07,,,,,,,,,268388.04,,2775.56,20934.76,,142824.5,,577.39,,
2006-06-20,,18319.32,,,,38844.6,,,2330.49,,,,53757.84,,28903.72,,,,,24390.96,,,,,,,,,273553.71,,2823.1,20833.53,,136157.22,,585.37,,
2006-06-21,,17808.57,,,,39178.41,,,2509.72,,,,49635.09,,30646.46,,,,,24553.51,,,,,,,,,272496.51,,3420.48,20747.14,,153333.77,,573.97,,
2006-06-22,,17375.66,,,,38156.55,,,2551.87,,,,48378.97,,28864.53,,,,,23936.05,,,,,,,,,272401.04,,3644.39,20717.98,,160289.93,,622.58,,
2006-06-23,,14516.76,,,,38614.16,,,2500.01,,,,50092.63,,27862.73,,,,,24477.93,,,,,,,,,276076.43,,3576.06,20405.4,,152659.19,,566.4,,
2006-06-24,,11089.28,,,,38350.34,,,2549.39,,,,47707.92,,30472.75,,,,,24565.46,,,,,,,,,279033.54,,3599.09,20460.1,,165617.73,,583.91,,
2006-06-25,,13732.42,,,,38142.24,,,2515.03,,,,51489.14,,29559.16,,,,,25379.34,,,,,,,,,279582.21,,3462.36,21158.57,,156613.15,,565.89,,
2006-06-26,,14027.31,,,,41325.65,,,2734.57,,,,50492.24,,30811.71,,,,,25732.2,,,,,,,,,279994.5,,3305.91,20612.63,,154725.0,,564.91,,
2006-06-27,,15142.7,,,,42738.36,,,2827.33,,,,50564.15,,31850.38,,,,,24677.73,,,,,,,,,282642.01,,3369.44,20945.68,,154156.89,,537.6,,
2006-06-28,,20201.61,,,,42393.91,,,2804.52,,,,47535.06,,37316.81,,,,,25233.57,,,,,,,,,293281.1,,3024.2,19943.57,,151755.55,,534.41,,
2006-06-29,,22505.76,,,,42249.88,,,2730.0,,,,47012.16,,35728.48,,,,,26124.88,,,,,,,,,286439.09,,2888.16,20774.52,,169274.16,,545.89,,
2006-06-30,,20748.65,,,,41468.49,,,2772.72,,,,43265.27,,34615.06,,,,,26319.98,,,,,,,,,276253.32,,2570.96,21077.42,,162018.27,,525.51,,
2006-07-01,,19693.68,,,,42492.13,,,2677.76,,,,45364.44,,34195.92,,,,,25267.81,,,,,,,,,271578.88,,2460.01,19816.13,,160245.28,,521.28,,
2006-07-02,,20140.2,,,,44921.76,,,2871.79,,,,47228.66,,34504.93,,,,,24821.18,,,,,,,,,273241.27,,2601.4,18907.84,,157809.59,,524.53,,
2006-07-03,,19909.21,,,,46007.19,,,2965.96,,,,45980.69,,35614.27,,,,,24574.14,,,,,,,,,274068.19,,2862.19,19413.52,,153827.95,,535.17,,
2006-07-04,,19994.29,,,,51562.47,,,3038.9,,,,44185.99,,34816.67,,,,,23042.39,,,,,,,,,280462.01,,2796.15,19412.58,,165550.43,,522.09,,
2006-07-05,,19579.08,,,,49290.89,,,2674.97,,,,43498.25,,35036.65,,,,,23025.84,,,,,,,,,274232.08,,2841.02,20504.64,,159645.56,,491.16,,
2006-07-06,,21286.15,,,,43148.62,,,2752.23,,,,43034.4,,32033.03,,,,,22310.5,,,,,,,,,280681.83,,2827.14,22866.47,,152380.96,,505.61,,
2006-07-07,,21197.58,,,,41285.48,,,2670.86,,,,43159.29,,30351.52,,,,,20941.18,,,,,,,,,273580.67,,3114.31,22752.0,,136228.31,,496.28,,
2006-07-08,,20916.87,,,,43205.45,,,2654.46,,,,40997.64,,29799.79,,,,,21196.95,,,,,,,,,280183.33,,3523.27,22885.55,,143069.06,,527.87,,
2006-07-09,,20114.52,,,,50750.05,,,2599.32,,,,40638.22,,31561.11,,,,,21791.86,,,,,,,,,275056.48,,3762.3,21002.78,,144366.32,,502.11,,
2006-07-10,,21384.88,,,,48101.12,,,2632.96,,,,40242.76,,34138.38,,,,,23558.02,,,,,,,,,270979.78,,4010.71,21359.11,,138095.97,,499.26,,
2006-07-11,,20774.98,,,,46672.79,,,2621.09,,,,40973.07,,33420.72,,,,,23313.55,,,,,,,,,269451.75,,3767.73,23105.74,,147708.34,,468.34,,
2006-07-12,,21132.28,,,,45974.64,,,2852.27,,,,45863.19,,33630.57,,,,,23193.37,,,,,,,,,285054.5,,3984.91,22446.11,,142875.19,,443.33,,
2006-07-13,,23332.82,,,,44066.59,,,3646.08,,,,45488.16,,33821.21,,,,,23259.42,,,,,,,,,260800.6,,4367.83,20633.76,,138574.98,,454.46,,
2006-07-14,,21732.09,,,,43867.86,,,3586.54,,,,46127.48,,33276.59,,,,,24479.3,,,,,,,,,281002.5,,4345.92,23439.67,,161619.78,,441.83,,
2006-07-15,,20579.7,,,,43741.74,,,3514.74,,,,45523.7,,32842.03,,,,,24178.25,,,,,,,,,290789.19,,4213.99,19360.56,,161546.2,,442.78,,
2006-07-16,,19073.33,,,,42195.72,,,3560.09,,,,45003.26,,33815.91,,,,,23193.56,,,,,,,,,287026.81,,4244.2,18855.83,,158934.89,,446.03,,
2006-07-17,,15368.15,,,,43782.43,,,3613.68,,,,43465.35,,36382.39,,,,,21536.23,,,,,,,,,284850.0,,4201.33,18638.65,,161130.84,,457.45,,
2006-07-18,,14904.01,,,,42664.21,,,3662.84,,,,39524.73,,36002.59,,,,,22099.67,,,,,,,,,291336.79,,3967.56,18861.04,,155068.27,,461.27,,
2006-07-19,,14177.47,,,,49244.73,,,3581.26,,,,42437.45,,35201.14,,,,,23389.4,,,,,,,,,288406.77,,4190.82,20172.15,,156735.36,,459.68,,
2006-07-20,,12114.19,,,,50834.29,,,3589.45,,,,38014.3,,34389.93,,,,,24050.52,,,,,,,,,289882.6,,4038.37,21280.78,,156560.76,,423.16,,
2006-07-21,,12492.47,,,,50347.23,,,3569.39,,,,40503.54,,35746.97,,,,,23054.96,,,,,,,,,287817.87,,4385.78,20092.23,,137611.4,,420.84,,
2006-07-22,,11687.87,,,,49506.19,,,3639.2,,,,44094.3,,32110.13,,,,,22702.48,,,,,,,,,285689.39,,4642.95,20318.1,,148843.92,,425.56,,
2006-07-23,,11503.71,,,,50733.64,,,3637.97,,,,40965.36,,30723.34,,,,,22972.2,,,,,,,,,285754.5,,4495.75,20572.59,,131799.05,,519.53,,
2006-07-24,,11631.02,,,,46215.58,,,3628.55,,,,40865.31,,32083.14,,,,,23547.01,,,,,,,,,286004.07,,3754.88,20631.14,,141926.1,,467.36,,
2006-07-25,,11121.34,,,,40882.05,,,3611.34,,,,41181.31,,35111.17,,,,,24383.87,,,,,,,,,286515.39,,3678.17,20653.21,,139712.84,,494.19,,
2006-07-26,,10773.23,,,,39752.87,,,3588.89,,,,43216.86,,35801.12,,,,,24988.38,,,,,,,,,287915.84,,3173.79,20553.25,,145697.64,,518.15,,
2006-07-27,,10406.36,,,,39492.6,,,3623.39,,,,45100.3,,32937.88,,,,,24607.03,,,,,,,,,287362.51,,3197.17,21661.59,,147929.63,,442.18,,
2006-07-28,,10318.76,,,,39743.37,,,3633.31,,,,47245.39,,30874.68,,,,,25469.84,,,,,,,,,283407.57,,3340.94,20453.53,,131857.01,,408.78,,
2006-07-29,,10228.86,,,,36070.29,,,3344.19,,,,42860.26,,30172.94,,,,,25968.19,,,,,,,,,290419.47,,3229.38,19646.62,,134313.16,,458.11,,
2006-07-30,,10561.74,,,,36961.8,,,3603.98,,,,42391.03,,30074.85,,,,,25071.58,,,,,,,,,286272.43,,3203.61,19511.08,,146109.44,,474.08,,
2006-07-31,,12388.55,,,,39226.17,,,3703.85,,,,38085.78,,28560.47,,,,,25961.41,,,,,,,,,270117.47,,3107.15,19365.8,,130965.62,,471.29,,
2006-08-01,,13005.5,,,,34458.52,,,3823.01,,,,37954.2,,25407.92,,,,,25489.73,,,,,,,,,284175.0,,3259.02,19199.39,,130438.36,,517.26,,
2006-08-02,,13167.93,,,,33980.05,,,3439.68,,,,37530.59,,22326.14,,,,,25980.19,,,,,,,,,285866.87,,3579.75,18414.72,,131303.46,,497.23,,
2006-08-03,,17290.44,,,,37961.93,,,3187.37,,,,38592.88,,25844.8,,,,,22080.41,,,,,,,,,290550.1,,3511.94,19163.66,,135697.46,,511.2,,
2006-08-04,,16469.58,,,,28462.36,,,3065.18,,,,31936.35,,27700.7,,,,,21565.69,,,,,,,,,290165.25,,3754.67,19196.89,,147387.96,,512.38,,
2006-08-05,,15714.48,,,,23679.0,,,3174.23,,,,30563.88,,27192.0,,,,,21008.54,,,,,,,,,279749.83,,3637.02,18521.98,,148285.7,,515.19,,
2006-08-06,,14274.1,,,,24174.32,,,3490.94,,,,30048.6,,25476.99,,,,,21026.52,,,,,,,,,285548.95,,3903.88,16408.91,,141658.72,,508.25,,
2006-08-07,,19174.39,,,,25398.5,,,3375.93,,,,29892.37,,26445.85,,,,,20852.53,,,,,,,,,263615.07,,4212.76,15720.59,,143186.35,,528.0,,
2006-08-08,,19492.42,,,,25507.59,,,3530.76,,,,29303.96,,26280.23,,,,,20949.28,,,,,,,,,284991.05,,4160.42,15992.18,,151308.44,,512.38,,
2006-08-09,,19129.26,,,,23008.89,,,3116.1,,,,30194.48,,26392.42,,,,,21652.12,,,,,,,,,273357.27,,4531.11,17308.86,,151587.73,,524.91,,
2006-08-10,,19489.34,,,,22514.67,,,2964.7,,,,30729.94,,25658.11,,,,,21548.82,,,,,,,,,285391.1,,4113.64,16888.93,,149650.24,,529.48,,
2006-08-11,,18939.77,,,,17996.77,,,3074.73,,,,27306.98,,26123.6,,,,,19736.75,,,,,,,,,287959.27,,4871.61,15759.56,,137248.97,,521.25,,
2006-08-12,,19335.13,,,,19973.88,,,3076.3,,,,28402.62,,29543.06,,,,,18923.2,,,,,,,,,293558.59,,4695.26,16038.95,,128133.3,,527.55,,
2006-08-13,,19293.36,,,,20789.88,,,2708.89,,,,30085.56,,32466.19,,,,,14428.57,,,,,,,,,289904.44,,4987.17,17597.2,,128163.54,,579.89,,
2006-08-14,,20023.52,,,,20176.64,,,2788.41,,,,31508.14,,30415.71,,,,,18886.16,,,,,,,,,271852.03,,4593.65,15830.59,,119706.34,,614.67,,
2006-08-15,,19297.41,,,,19715.07,,,2569.88,,,,28481.95,,31016.4,,,,,21295.29,,,,,,,,,268248.77,,3766.82,16357.39,,125414.53,,598.5,,
2006-08-16,,18777.59,,,,20439.01,,,2429.48,,,,27327.22,,30651.86,,,,,21949.73,,,,,,,,,281078.01,,4368.1,16324.68,,126864.28,,611.08,,
2006-08-17,,18956.72,,,,21303.11,,,2310.31,,,,35362.06,,41057.53,,,,,23504.22,,,,,,,,,279006.39,,4182.6,16220.07,,132619.43,,606.22,,
2006-08-18,,20678.62,,,,25678.48,,,2885.33,,,,37156.99,,43373.12,,,,,25821.66,,,,,,,,,295855.99,,2880.76,16172.27,,151577.22,,581.31,,
2006-08-19,,20802.05,,,,33501.76,,,3042.34,,,,38241.17,,43851.01,,,,,25966.94,,,,,,,,,291755.71,,2911.11,16211.04,,132807.05,,563.35,,
2006-08-20,,20816.96,,,,33083.13,,,2919.55,,,,36031.52,,43994.4,,,,,26191.2,,,,,,,,,294680.97,,2967.42,16278.48,,133594.41,,560.57,,
2006-08-21,,20834.52,,,,33150.68,,,2865.41,,,,35499.78,,42575.12,,,,,24358.55,,,,,,,,,297853.22,,2887.86,17110.58,,130397.03,,608.5,,
2006-08-22,,21570.68,,,,29609.4,,,2535.41,,,,34537.97,,43876.86,,,,,23409.0,,,,,,,,,294354.28,,3137.43,16367.3,,124047.71,,556.71,,
2006-08-23,,17546.71,,,,28615.76,,,2462.13,,,,36110.02,,43501.63,,,,,22826.97,,,,,,,,,295129.63,,3868.86,15948.35,,132330.05,,623.26,,
2006-08-24,,17852.71,,,,25822.07,,,2189.47,,,,38392.04,,34880.61,,,,,22093.96,,,,,,,,,287321.3,,3989.14,16420.33,,131768.94,,640.54,,
2006-08-25,,17346.43,,,,25620.68,,,2159.13,,,,41742.96,,33244.29,,,,,20749.32,,,,,,,,,285588.32,,3889.26,17689.36,,148499.69,,639.2,,
2006-08-26,,17864.81,,,,24268.44,,,1966.98,,,,39811.66,,33473.15,,,,,19516.19,,,,,,,,,298054.39,,3779.3,17240.17,,129833.17,,683.89,,
2006-08-27,,18289.45,,,,22874.96,,,2065.4,,,,39325.89,,32408.28,,,,,17941.82,,,,,,,,,273617.39,,3651.36,16517.74,,128871.01,,688.28,,
2006-08-28,,18704.76,,,,22598.09,,,2535.34,,,,35096.83,,34237.97,,,,,17699.64,,,,,,,,,278606.87,,3678.0,15540.52,,118102.99,,673.63,,
2006-08-29,,17781.66,,,,23677.49,,,2611.54,,,,34285.18,,36016.7,,,,,19259.24,,,,,,,,,295368.78,,3974.4,15348.82,,125897.25,,690.06,,
2006-08-30,,18680.61,,,,22981.92,,,2676.17,,,,32683.47,,36828.13,,,,,16507.28,,,,,,,,,305371.0,,4064.98,16088.34,,133422.36,,704.88,,
2006-08-31,,18327.12,,,,22342.04,,,2570.42,,,,32976.93,,38503.74,,,,,14121.56,,,,,,,,,307068.31,,3587.59,17374.21,,138344.64,,664.8,,
2006-09-01,,17364.03,,,,23283.1,,,2637.64,,,,32690.39,,35357.68,,,,,18849.0,,,,,,,,,303326.23,,3365.16,17070.91,,133150.07,,629.21,,
2006-09-02,,16531.13,,,,22420.11,,,2592.9,,,,32853.78,,35902.61,,,,,19440.4,,,,,,,,,301362.4,,4012.97,15568.23,,129014.4,,630.21,,
2006-09-03,,16810.36,,,,21716.88,,,2572.52,,,,32669.77,,34269.72,,,,,21930.79,,,,,,,,,289366.1,,3620.62,15714.11,,125658.6,,661.43,,
2006-09-04,,16312.82,,,,33178.68,,,2518.88,,,,32604.54,,33639.36,,,,,21883.05,,,,,,,,,294170.3,,3848.78,16584.07,,128504.16,,661.2,,
2006-09-05,,15608.39,,,,37334.8,,,2338.12,,,,32303.7,,33194.88,,,,,22251.72,,,,,,,,,317777.27,,3969.26,15809.85,,148144.8,,685.45,,
2006-09-06,,14665.68,,,,37905.96,,,2389.47,,,,32077.79,,32584.08,,,,,22818.63,,,,,,,,,312115.24,,4318.19,14554.72,,148829.13,,612.06,,
2006-09-07,,15062.96,,,,37947.91,,,2623.62,,,,30673.6,,32034.0,,,,,22821.76,,,,,,,,,316404.24,,4755.57,14654.05,,137987.7,,610.73,,
2006-09-08,,14330.12,,,,37345.08,,,2422.08,,,,33812.05,,28861.26,,,,,22149.96,,,,,,,,,310359.34,,4569.72,16257.06,,154346.25,,597.02,,
2006-09-09,,14907.37,,,,38810.86,,,1982.55,,,,29753.24,,28079.84,,,,,21511.84,,,,,,,,,305146.83,,3929.4,15674.53,,147800.26,,596.47,,
2006-09-10,,14979.76,,,,38480.51,,,1988.89,,,,27701.18,,31343.64,,,,,21459.16,,,,,,,,,309360.84,,3517.24,15833.48,,146106.79,,598.76,,
2006-09-11,,14669.84,,,,36860.75,,,1992.17,,,,27430.46,,30865.42,,,,,21062.0,,,,,,,,,308206.95,,4282.76,15611.73,,144696.66,,607.59,,
2006-09-12,,14767.76,,,,35869.89,,,2059.56,,,,27566.38,,29168.55,,,,,20961.48,,,,,,,,,314321.74,,3898.62,15023.5,,142122.3,,619.2,,
2006-09-13,,14350.31,,,,36438.44,,,2026.93,,,,32022.23,,27949.08,,,,,21242.44,,,,,,,,,306845.1,,1903.91,14984.24,,141341.1,,514.03,,
2006-09-14,,13786.74,,,,35924.42,,,2100.14,,,,38730.63,,38883.23,,,,,19101.08,,,,,,,,,318999.16,,1621.54,14964.7,,148562.84,,542.1,,
2006-09-15,,13854.99,,,,35926.37,,,2200.21,,,,35772.58,,36598.75,,,,,20295.33,,,,,,,,,318313.51,,2653.49,16932.24,,147526.71,,529.97,,
2006-09-16,,15039.69,,,,30638.8,,,2255.89,,,,35818.18,,38154.36,,,,,17995.0,,,,,,,,,318272.39,,2660.36,17759.54,,142245.47,,537.85,,
2006-09-17,,15409.43,,,,29544.19,,,2207.11,,,,38372.01,,36871.33,,,,,13544.98,,,,,,,,,307891.98,,2785.05,17952.21,,147113.89,,530.2,,
2006-09-18,,16784.19,,,,25633.6,,,2155.04,,,,38448.63,,37256.28,,,,,19125.24,,,,,,,,,308826.63,,2844.72,18479.05,,145056.48,,513.3,,
2006-09-19,,18142.59,,,,25051.66,,,2172.05,,,,36226.84,,37353.52,,,,,20579.89,,,,,,,,,305991.73,,2705.25,18396.37,,149677.74,,525.48,,
2006-09-20,,17649.86,,,,25823.72,,,2106.46,,,,36564.7,,39400.55,,,,,20621.66,,,,,,,,,313771.07,,2311.75,18196.5,,146145.24,,636.76,,
2006-09-21,,17149.56,,,,27459.28,,,2294.19,,,,39523.18,,37899.39,,,,,19992.1,,,,,,,,,329957.29,,3729.98,18292.14,,154116.97,,613.39,,
2006-09-22,,14628.92,,,,26492.01,,,2528.29,,,,45190.57,,38762.86,,,,,19644.42,,,,,,,,,317824.91,,4388.04,18653.67,,153393.34,,604.74,,
2006-09-23,,14242.29,,,,30561.94,,,2593.7,,,,40156.03,,38115.77,,,,,19742.96,,,,,,,,,319466.79,,4349.76,16692.1,,146216.11,,546.36,,
2006-09-24,,13330.97,,,,42107.55,,,2962.43,,,,39916.52,,42237.27,,,,,15980.56,,,,,,,,,323412.82,,4500.53,16294.11,,145151.97,,525.58,,
2006-09-25,,11728.21,,,,34165.08,,,2833.58,,,,39308.31,,42532.97,,,,,14220.76,,,,,,,,,311823.16,,4734.52,16263.96,,141331.89,,522.6,,
2006-09-26,,11245.01,,,,25907.19,,,2767.06,,,,39930.28,,42505.23,,,,,18032.99,,,,,,,,,313878.4,,4608.49,16655.75,,142925.05,,514.77,,
2006-09-27,,9879.82,,,,24876.96,,,2805.73,,,,41663.71,,39349.95,,,,,17994.15,,,,,,,,,321150.51,,4426.21,16231.85,,132359.16,,510.97,,
2006-09-28,,10032.79,,,,24301.5,,,2780.47,,,,42443.37,,35625.74,,,,,17262.07,,,,,,,,,309046.44,,4410.91,15745.26,,134363.18,,472.1,,
2006-09-29,,9508.8,,,,23840.04,,,2782.34,,,,32903.89,,38407.35,,,,,16618.32,,,,,,,,,302757.76,,4905.61,15432.47,,134508.53,,470.92,,
2006-09-30,,9833.81,,,,24492.64,,,2892.72,,,,33092.79,,37870.27,,,,,14803.58,,,,,,,,,308291.34,,5199.84,15469.89,,142505.28,,437.46,,
2006-10-01,,11618.0,,,,25372.08,,,2968.14,,,,33366.06,,35781.01,,,,,18812.98,,,,,,,,,301499.76,,5730.6,15904.9,,151081.91,,444.45,,
2006-10-02,,11757.36,,,,26412.43,,,2540.11,,,,38003.74,,38000.81,,,,,19108.97,,,,,,,,,300680.34,,6401.37,16240.32,,152067.1,,436.4,,
2006-10-03,,11274.73,,,,24181.14,,,2679.43,,,,44696.94,,44452.03,,,,,22615.13,,,,,,,,,298901.91,,6830.42,18323.66,,141831.24,,424.49,,
2006-10-04,,11314.78,,,,23499.81,,,2604.81,,,,44106.78,,41565.18,,,,,19476.56,,,,,,,,,299820.11,,7170.54,19460.52,,150184.19,,425.38,,
2006-10-05,,11895.66,,,,24799.84,,,2602.67,,,,44568.83,,38551.57,,,,,17691.23,,,,,,,,,295193.7,,7265.57,18772.56,,152164.05,,430.23,,
2006-10-06,,12035.24,,,,23289.1,,,2326.96,,,,44160.84,,38656.45,,,,,18050.12,,,,,,,,,295479.17,,6170.39,18595.79,,151047.96,,412.53,,
2006-10-07,,12414.09,,,,22041.6,,,2368.9,,,,43072.51,,39241.75,,,,,18019.19,,,,,,,,,284430.7,,5622.89,18784.47,,168786.34,,417.5,,
2006-10-08,,11678.92,,,,20810.6,,,2304.11,,,,41785.07,,37529.87,,,,,18805.66,,,,,,,,,288120.2,,4310.53,18735.0,,177775.84,,428.27,,
2006-10-09,,11031.89,,,,20627.24,,,2222.42,,,,45060.78,,37326.59,,,,,18611.91,,,,,,,,,295456.67,,3891.76,19054.96,,181298.48,,431.19,,
2006-10-10,,11304.58,,,,24274.96,,,2052.7,,,,43822.92,,37130.28,,,,,18883.64,,,,,,,,,298720.5,,3986.17,18862.98,,169076.14,,430.34,,
2006-10-11,,10226.63,,,,24078.9,,,2187.32,,,,47134.44,,39851.79,,,,,18972.2,,,,,,,,,295613.7,,4072.52,19896.63,,172275.9,,427.71,,
2006-10-12,,10092.53,,,,26925.3,,,2200.69,,,,37383.75,,38116.79,,,,,18617.75,,,,,,,,,296724.32,,4345.5,20253.63,,176761.92,,426.81,,
2006-10-13,,10351.92,,,,26786.17,,,2483.14,,,,37142.43,,38148.16,,,,,18433.24,,,,,,,,,293687.04,,4198.3,19308.9,,164406.07,,419.65,,
2006-10-14,,9894.9,,,,26531.23,,,2163.79,,,,35882.12,,36098.25,,,,,19165.32,,,,,,,,,293978.19,,4128.14,19402.26,,142581.0,,416.72,,
2006-10-15,,9740.05,,,,26359.25,,,2254.28,,,,36569.64,,37312.43,,,,,18734.07,,,,,,,,,294667.36,,3900.36,21506.32,,136388.26,,413.38,,
2006-10-16,,9387.13,,,,24735.85,,,2554.07,,,,33575.23,,36370.53,,,,,18465.69,,,,,,,,,291398.01,,4325.77,20843.19,,144581.08,,427.8,,
2006-10-17,,9423.5,,,,24738.19,,,2613.49,,,,43782.72,,35053.44,,,,,17838.96,,,,,,,,,283476.65,,3801.84,23131.9,,149839.11,,435.76,,
2006-10-18,,9533.89,,,,24267.0,,,2626.16,,,,41462.19,,36716.78,,,,,15389.52,,,,,,,,,277494.3,,4733.33,23992.65,,156182.87,,437.89,,
2006-10-19,,9701.5,,,,22779.65,,,2779.68,,,,39699.29,,40396.51,,,,,12992.8,,,,,,,,,297813.91,,5282.73,24087.98,,147106.73,,438.87,,
2006-10-20,,9518.5,,,,23994.28,,,2539.19,,,,44531.71,,41109.74,,,,,13053.15,,,,,,,,,308707.04,,6287.89,23313.26,,157827.33,,446.61,,
2006-10-21,,9992.2,,,,26536.65,,,2479.17,,,,46991.71,,40853.98,,,,,13685.41,,,,,,,,,316368.26,,7214.96,21658.64,,162699.02,,464.83,,
2006-10-22,,9978.2,,,,29679.38,,,2582.73,,,,41610.15,,38668.36,,,,,13687.36,,,,,,,,,325468.93,,8115.27,20970.41,,164126.52,,493.78,,
2006-10-23,,9734.81,,,,30858.05,,,2679.72,,,,45256.23,,42623.88,,,,,14197.88,,,,,,,,,330747.42,,8474.6,20504.34,,166527.6,,493.54,,
2006-10-24,,10279.11,,,,33378.81,,,2605.62,,,,49404.24,,44872.05,,,,,15677.1,,,,,,,,,335011.4,,12269.81,19799.34,,176877.3,,512.97,,
2006-10-25,,10375.91,,,,27530.4,,,2921.99,,,,47292.37,,44509.37,,,,,14947.62,,,,,,,,,330117.61,,15426.62,20482.25,,192308.88,,511.53,,
2006-10-26,,10698.54,,,,31775.87,,,3541.73,,,,47099.11,,45716.88,,,,,13808.91,,,,,,,,,317224.32,,15818.47,19799.38,,175406.35,,471.06,,
2006-10-27,,11080.57,,,,18824.64,,,3356.88,,,,46778.43,,44346.22,,,,,13196.45,,,,,,,,,336280.95,,15813.56,19030.07,,177201.85,,476.47,,
2006-10-28,,9780.86,,,,21757.53,,,3549.75,,,,46989.44,,44461.96,,,,,12917.55,,,,,,,,,353912.92,,15724.75,17359.1,,191875.77,,477.6,,
2006-10-29,,10378.82,,,,21447.82,,,3566.15,,,,47321.59,,44109.76,,,,,11898.9,,,,,,,,,387033.12,,15528.38,18279.03,,200964.21,,476.31,,
2006-10-30,,10573.56,,,,22401.37,,,3278.91,,,,47655.16,,44790.6,,,,,12208.92,,,,,,,,,370811.55,,15478.97,19602.4,,188465.54,,494.74,,
